2026-04-08 21:27:06, 26.51°C, 8.59°C, 50.11%, 695.91 W/m2, 0.0253%, 5.61%
2026-04-08 21:27:11, 25.34°C, 16.94°C, 56.45%, 699.49 W/m2, 0.0245%, 4.78%
2026-04-08 21:27:16, 20.73°C, 5.62°C, 50.42%, 582.59 W/m2, 0.0524%, 6.5%
2026-04-08 21:27:21, 25.99°C, 18.08°C, 51.14%, 690.8 W/m2, 0.0219%, 6.52%
2026-04-08 21:27:26, 22.04°C, 15.22°C, 51.3%, 598.59 W/m2, 0.0623%, 6.36%
2026-04-08 21:27:31, 24.01°C, 14.96°C, 59.25%, 615.91 W/m2, 0.0787%, 4.02%
2026-04-08 21:27:36, 27.33°C, 4.06°C, 50.09%, 559.44 W/m2, 0.0654%, 5.7%
2026-04-08 21:27:41, 20.98°C, 11.02°C, 56.53%, 582.06 W/m2, 0.0728%, 5.57%
2026-04-08 21:27:46, 28.13°C, 9.04°C, 54.47%, 563.9 W/m2, 0.0926%, 5.42%
2026-04-08 21:27:51, 20.38°C, 19.7°C, 57.65%, 647.39 W/m2, 0.096%, 6.37%
2026-04-08 21:27:56, 25.45°C, 3.61°C, 50.5%, 638.74 W/m2, 0.0237%, 4.58%
2026-04-08 21:28:01, 23.22°C, 6.4°C, 55.83%, 511.63 W/m2, 0.0864%, 6.04%
2026-04-08 21:28:06, 24.12°C, 4.87°C, 57.62%, 661.45 W/m2, 0.0331%, 4.07%
2026-04-08 21:28:11, 21.11°C, 15.77°C, 55.56%, 684.05 W/m2, 0.0744%, 4.44%
2026-04-08 21:28:16, 27.17°C, 18.28°C, 53.92%, 593.55 W/m2, 0.0656%, 4.84%
2026-04-08 21:28:21, 26.56°C, 10.99°C, 54.47%, 535.88 W/m2, 0.0982%, 5.75%
2026-04-08 21:28:26, 22.89°C, 8.78°C, 52.32%, 683.16 W/m2, 0.0223%, 6.94%
2026-04-08 21:28:31, 29.44°C, 9.31°C, 58.84%, 675.09 W/m2, 0.0586%, 6.01%
2026-04-08 21:28:36, 19.23°C, 18.32°C, 57.96%, 534.88 W/m2, 0.0737%, 5.12%
2026-04-08 21:28:41, 20.27°C, 15.81°C, 51.09%, 607.96 W/m2, 0.0438%, 5.93%
2026-04-08 21:28:46, 23.46°C, 18.84°C, 53.4%, 591.53 W/m2, 0.0479%, 5.79%
2026-04-08 21:28:51, 23.36°C, 10.23°C, 58.34%, 670.81 W/m2, 0.0377%, 6.23%
2026-04-08 21:28:56, 26.96°C, 14.53°C, 54.2%, 584.34 W/m2, 0.0353%, 6.72%
2026-04-08 21:29:01, 27.95°C, 12.39°C, 51.83%, 614.09 W/m2, 0.0791%, 6.65%
2026-04-08 21:29:06, 28.6°C, 12.83°C, 51.97%, 697.4 W/m2, 0.0465%, 6.19%
2026-04-08 21:29:11, 22.74°C, 12.07°C, 52.88%, 502.25 W/m2, 0.0441%, 5.58%
2026-04-08 21:29:16, 25.22°C, 20.17°C, 50.56%, 504.27 W/m2, 0.0368%, 4.15%
2026-04-08 21:29:21, 22.03°C, 9.67°C, 59.98%, 580.7 W/m2, 0.0772%, 6.81%
2026-04-08 21:29:26, 25.8°C, 9.19°C, 58.64%, 596.56 W/m2, 0.084%, 4.38%
2026-04-08 21:29:31, 28.69°C, 19.97°C, 53.48%, 511.69 W/m2, 0.0895%, 5.1%
2026-04-08 21:29:36, 21.22°C, 12.9°C, 59.87%, 546.58 W/m2, 0.0824%, 6.45%
2026-04-08 21:29:41, 29.89°C, 14.31°C, 57.53%, 625.7 W/m2, 0.0744%, 5.29%
2026-04-08 21:29:46, 24.1°C, 2.58°C, 52.35%, 668.03 W/m2, 0.0532%, 5.29%
2026-04-08 21:29:51, 21.73°C, 13.28°C, 55.06%, 588.25 W/m2, 0.0801%, 4.03%
2026-04-08 21:29:56, 22.48°C, 1.6°C, 52.51%, 698.99 W/m2, 0.0274%, 4.67%
2026-04-08 21:30:01, 18.9°C, 3.79°C, 50.03%, 523.52 W/m2, 0.0638%, 5.14%
2026-04-08 21:30:06, 21.19°C, 10.93°C, 56.61%, 529.72 W/m2, 0.0897%, 6.89%
2026-04-08 21:30:11, 27.66°C, 18.67°C, 52.81%, 711.15 W/m2, 0.0319%, 5.58%
2026-04-08 21:30:16, 29.23°C, 20.24°C, 52.74%, 567.97 W/m2, 0.0684%, 6.83%
2026-04-08 21:30:21, 18.63°C, 2.67°C, 58.17%, 631.2 W/m2, 0.0594%, 6.81%
2026-04-08 21:30:26, 29.47°C, 13.06°C, 54.5%, 638.31 W/m2, 0.0827%, 6.31%
2026-04-08 21:30:31, 22.54°C, 4.49°C, 52.97%, 527.56 W/m2, 0.0745%, 6.74%
2026-04-08 21:30:36, 22.17°C, 16.24°C, 54.73%, 708.97 W/m2, 0.0713%, 5.23%
2026-04-08 21:30:39, 18.57°C, 18.25°C, 53.93%, 535.39 W/m2, 0.0433%, 5.91%
2026-04-08 21:30:44, 23.22°C, 14.66°C, 52.13%, 614.2 W/m2, 0.0773%, 4.88%
2026-04-08 21:30:49, 29.62°C, 2.49°C, 56.03%, 586.28 W/m2, 0.0227%, 6.64%
2026-04-08 21:30:54, 24.76°C, 3.08°C, 59.62%, 559.8 W/m2, 0.0865%, 6.41%
2026-04-08 21:30:59, 26.15°C, 12.53°C, 53.72%, 527.79 W/m2, 0.0229%, 6.83%
2026-04-08 21:31:04, 24.44°C, 18.68°C, 57.45%, 549.56 W/m2, 0.0824%, 4.2%
2026-04-08 21:31:09, 22.2°C, 20.03°C, 58.15%, 612.81 W/m2, 0.0773%, 4.69%
2026-04-08 21:31:14, 20.48°C, 2.68°C, 58.17%, 565.87 W/m2, 0.0482%, 6.18%
2026-04-08 21:31:19, 27.8°C, 20.12°C, 55.02%, 563.65 W/m2, 0.0268%, 5.18%
2026-04-08 21:31:24, 27.93°C, 16.3°C, 57.05%, 556.08 W/m2, 0.0817%, 4.88%
2026-04-08 21:31:29, 22.95°C, 18.55°C, 54.76%, 573.05 W/m2, 0.0433%, 6.83%
2026-04-08 21:31:34, 22.13°C, 8.24°C, 56.88%, 520.2 W/m2, 0.0654%, 5.04%
2026-04-08 21:31:39, 27.58°C, 18.88°C, 50.9%, 668.41 W/m2, 0.0973%, 5.94%
2026-04-08 21:31:44, 24.48°C, 15.16°C, 53.79%, 656.27 W/m2, 0.0884%, 4.56%
2026-04-08 21:31:49, 29.8°C, 12.2°C, 54.4%, 624.32 W/m2, 0.0491%, 6.39%
2026-04-08 21:31:54, 26.54°C, 15.4°C, 55.37%, 634.09 W/m2, 0.0891%, 4.71%
2026-04-08 21:31:59, 20.22°C, 0.43°C, 56.75%, 564.64 W/m2, 0.0687%, 4.1%
2026-04-08 21:32:04, 25.52°C, 9.22°C, 50.49%, 572.99 W/m2, 0.0776%, 6.71%
2026-04-08 21:32:09, 23.21°C, 17.26°C, 55.73%, 528.42 W/m2, 0.074%, 4.57%
2026-04-08 21:32:14, 19.21°C, 4.06°C, 59.84%, 513.79 W/m2, 0.089%, 5.41%
2026-04-08 21:32:19, 28.8°C, 4.02°C, 50.51%, 685.71 W/m2, 0.028%, 6.54%
2026-04-08 21:32:24, 20.38°C, 1.93°C, 50.69%, 595.54 W/m2, 0.0913%, 5.9%
2026-04-08 21:32:30, 29.76°C, 19.69°C, 53.1%, 670.79 W/m2, 0.0915%, 5.54%
2026-04-08 21:32:35, 21.22°C, 15.71°C, 56.8%, 595.28 W/m2, 0.0337%, 5.24%
2026-04-08 21:32:40, 20.46°C, 8.86°C, 52.21%, 624.71 W/m2, 0.0567%, 5.18%
2026-04-08 21:32:45, 26.64°C, 3.92°C, 58.22%, 577.36 W/m2, 0.097%, 4.69%
2026-04-08 21:32:50, 29.33°C, 9.42°C, 59.32%, 537.6 W/m2, 0.0694%, 4.05%
2026-04-08 21:32:55, 21.07°C, 0.45°C, 56.62%, 643.94 W/m2, 0.0824%, 4.38%
2026-04-08 21:33:00, 19.68°C, 4.82°C, 53.35%, 663.0 W/m2, 0.0687%, 6.34%
2026-04-08 21:33:05, 25.07°C, 3.04°C, 55.79%, 572.97 W/m2, 0.0854%, 5.52%
2026-04-08 21:33:10, 19.72°C, 15.96°C, 56.72%, 554.28 W/m2, 0.0889%, 6.07%
2026-04-08 21:33:15, 20.86°C, 15.5°C, 57.86%, 526.63 W/m2, 0.0504%, 5.18%
2026-04-08 21:33:20, 24.35°C, 19.91°C, 59.31%, 668.92 W/m2, 0.0661%, 6.65%
2026-04-08 21:33:25, 18.53°C, 6.29°C, 59.19%, 618.21 W/m2, 0.0218%, 6.74%
2026-04-08 21:33:30, 18.51°C, 19.41°C, 55.9%, 528.9 W/m2, 0.0318%, 6.97%
2026-04-08 21:33:35, 26.75°C, 2.78°C, 50.02%, 581.47 W/m2, 0.0314%, 6.37%
2026-04-08 21:33:40, 28.61°C, 8.77°C, 53.46%, 667.38 W/m2, 0.0946%, 5.33%
2026-04-08 21:33:45, 21.34°C, 1.09°C, 51.24%, 674.72 W/m2, 0.0546%, 5.59%
2026-04-08 21:33:50, 24.11°C, 5.67°C, 53.83%, 634.09 W/m2, 0.0661%, 7.0%
2026-04-08 21:33:55, 21.81°C, 11.82°C, 54.36%, 670.44 W/m2, 0.0648%, 5.03%
2026-04-08 21:34:00, 18.84°C, 6.42°C, 55.24%, 623.24 W/m2, 0.0265%, 5.94%
2026-04-08 21:34:05, 21.53°C, 17.04°C, 53.79%, 617.18 W/m2, 0.0455%, 6.64%
2026-04-08 21:34:10, 21.08°C, 6.94°C, 59.91%, 538.26 W/m2, 0.0673%, 6.92%
2026-04-08 21:34:15, 19.82°C, 12.32°C, 59.11%, 708.3 W/m2, 0.0936%, 6.77%
2026-04-08 21:34:20, 23.92°C, 2.19°C, 56.52%, 534.05 W/m2, 0.0536%, 4.17%
2026-04-08 21:34:25, 29.52°C, 8.69°C, 53.32%, 676.13 W/m2, 0.0741%, 4.82%
2026-04-08 21:34:30, 28.41°C, 0.75°C, 50.07%, 698.4 W/m2, 0.0729%, 5.78%
2026-04-08 21:34:35, 24.01°C, 19.22°C, 54.85%, 544.29 W/m2, 0.0964%, 6.34%
2026-04-08 21:34:40, 21.44°C, 11.05°C, 51.69%, 607.21 W/m2, 0.0867%, 5.34%
2026-04-08 21:34:45, 24.38°C, 8.82°C, 51.72%, 600.97 W/m2, 0.0531%, 5.82%
2026-04-08 21:34:50, 18.45°C, 6.18°C, 57.24%, 616.58 W/m2, 0.0787%, 6.61%
2026-04-08 21:34:55, 29.43°C, 7.7°C, 57.38%, 694.85 W/m2, 0.088%, 4.79%
2026-04-08 21:35:00, 27.04°C, 12.93°C, 59.84%, 620.3 W/m2, 0.0573%, 5.88%
2026-04-08 21:35:05, 25.23°C, 16.36°C, 53.65%, 546.67 W/m2, 0.0663%, 4.25%
2026-04-08 21:35:10, 18.64°C, 14.15°C, 57.51%, 522.73 W/m2, 0.0274%, 5.88%
2026-04-08 21:35:15, 24.91°C, 3.32°C, 59.49%, 542.19 W/m2, 0.0786%, 4.7%
2026-04-08 21:35:20, 26.21°C, 6.28°C, 53.81%, 641.7 W/m2, 0.0813%, 5.27%
2026-04-08 21:35:25, 22.39°C, 1.32°C, 55.76%, 632.96 W/m2, 0.0996%, 5.14%
2026-04-08 21:35:30, 21.17°C, 6.26°C, 55.33%, 659.07 W/m2, 0.0799%, 5.0%
2026-04-08 21:35:35, 29.22°C, 8.72°C, 54.99%, 550.14 W/m2, 0.0545%, 6.94%
2026-04-08 21:35:40, 19.5°C, 16.59°C, 50.05%, 584.3 W/m2, 0.0531%, 4.2%
2026-04-08 21:35:45, 24.22°C, 18.0°C, 55.6%, 529.69 W/m2, 0.0482%, 4.24%
2026-04-08 21:35:50, 27.76°C, 5.81°C, 59.67%, 583.58 W/m2, 0.0757%, 6.18%
2026-04-08 21:35:55, 23.48°C, 8.79°C, 51.89%, 684.36 W/m2, 0.0224%, 5.92%
2026-04-08 21:36:00, 23.39°C, 4.76°C, 50.6%, 534.81 W/m2, 0.0494%, 4.21%
2026-04-08 21:36:05, 29.72°C, 14.75°C, 55.49%, 576.91 W/m2, 0.0297%, 6.06%
2026-04-08 21:36:10, 29.38°C, 9.68°C, 59.09%, 521.56 W/m2, 0.0822%, 5.34%
2026-04-08 21:36:15, 28.15°C, 19.01°C, 57.24%, 625.76 W/m2, 0.0869%, 6.21%
2026-04-08 21:36:20, 25.82°C, 7.47°C, 53.68%, 542.83 W/m2, 0.0962%, 6.02%
2026-04-08 21:36:25, 20.01°C, 14.53°C, 59.62%, 619.61 W/m2, 0.0683%, 5.21%
2026-04-08 21:36:30, 25.47°C, 16.1°C, 58.11%, 519.75 W/m2, 0.0975%, 5.5%
2026-04-08 21:36:35, 21.78°C, 15.74°C, 58.82%, 669.89 W/m2, 0.021%, 6.57%
2026-04-08 21:36:40, 20.37°C, 13.96°C, 53.25%, 682.14 W/m2, 0.0249%, 6.36%
2026-04-08 21:36:45, 20.7°C, 4.4°C, 52.78%, 641.58 W/m2, 0.0982%, 5.05%
2026-04-08 21:36:50, 18.94°C, 2.0°C, 53.47%, 596.4 W/m2, 0.0543%, 5.24%
2026-04-08 21:36:55, 21.71°C, 2.0°C, 56.16%, 593.19 W/m2, 0.0288%, 6.53%
2026-04-08 21:37:00, 21.98°C, 11.33°C, 58.6%, 710.4 W/m2, 0.0353%, 5.59%
2026-04-08 21:37:05, 27.47°C, 16.25°C, 57.56%, 572.22 W/m2, 0.0562%, 5.46%
2026-04-08 21:37:10, 23.75°C, 6.65°C, 53.61%, 610.73 W/m2, 0.0618%, 5.33%
2026-04-08 21:37:15, 28.71°C, 10.72°C, 55.09%, 560.71 W/m2, 0.0647%, 6.25%
2026-04-08 21:37:20, 27.06°C, 8.99°C, 52.74%, 596.57 W/m2, 0.0806%, 4.36%
2026-04-08 21:37:25, 26.9°C, 12.17°C, 53.42%, 634.49 W/m2, 0.0757%, 4.25%
2026-04-08 21:37:30, 24.03°C, 20.77°C, 52.58%, 543.84 W/m2, 0.0696%, 5.24%
2026-04-08 21:37:35, 18.52°C, 19.74°C, 59.42%, 586.28 W/m2, 0.0964%, 4.39%
2026-04-08 21:37:40, 19.04°C, 4.5°C, 52.47%, 509.54 W/m2, 0.0654%, 5.72%
2026-04-08 21:37:45, 24.85°C, 12.02°C, 50.39%, 671.11 W/m2, 0.0771%, 5.45%
2026-04-08 21:37:50, 28.25°C, 16.6°C, 51.46%, 563.7 W/m2, 0.0378%, 6.19%
2026-04-08 21:37:55, 19.65°C, 14.68°C, 54.57%, 692.35 W/m2, 0.058%, 6.39%
2026-04-08 21:38:00, 23.84°C, 3.98°C, 55.19%, 676.44 W/m2, 0.0602%, 6.81%
2026-04-08 21:38:05, 26.46°C, 8.19°C, 54.74%, 552.02 W/m2, 0.0862%, 4.52%
2026-04-08 21:38:10, 21.1°C, 0.68°C, 59.73%, 532.85 W/m2, 0.063%, 6.93%
2026-04-08 21:38:15, 22.24°C, 14.57°C, 55.14%, 615.18 W/m2, 0.074%, 4.05%
2026-04-08 21:38:20, 18.47°C, 11.4°C, 56.57%, 501.63 W/m2, 0.0459%, 4.98%
2026-04-08 21:38:25, 20.24°C, 18.62°C, 58.48%, 600.82 W/m2, 0.0375%, 4.42%
2026-04-08 21:38:30, 28.0°C, 8.99°C, 59.84%, 517.15 W/m2, 0.0519%, 6.63%
2026-04-08 21:38:35, 19.09°C, 18.43°C, 55.44%, 628.26 W/m2, 0.0809%, 6.64%
2026-04-08 21:38:40, 25.77°C, 8.87°C, 59.73%, 681.84 W/m2, 0.0618%, 5.43%
2026-04-08 21:38:45, 23.98°C, 6.87°C, 54.15%, 714.11 W/m2, 0.0876%, 4.48%
2026-04-08 21:38:50, 19.8°C, 10.64°C, 52.92%, 706.16 W/m2, 0.0847%, 7.0%
2026-04-08 21:38:55, 27.97°C, 15.36°C, 59.88%, 706.46 W/m2, 0.0616%, 4.26%
2026-04-08 21:39:00, 25.07°C, 12.09°C, 59.46%, 691.47 W/m2, 0.0717%, 6.51%
2026-04-08 21:39:05, 22.23°C, 4.4°C, 52.38%, 511.52 W/m2, 0.0997%, 4.26%
2026-04-08 21:39:10, 21.97°C, 14.4°C, 50.72%, 662.14 W/m2, 0.0358%, 4.8%
2026-04-08 21:39:15, 18.29°C, 2.49°C, 53.61%, 693.17 W/m2, 0.0688%, 5.58%
2026-04-08 21:39:20, 24.57°C, 0.97°C, 55.29%, 636.31 W/m2, 0.0779%, 6.23%
2026-04-08 21:39:25, 23.97°C, 16.1°C, 58.45%, 711.23 W/m2, 0.023%, 6.75%
2026-04-08 21:39:30, 23.17°C, 0.03°C, 50.36%, 678.33 W/m2, 0.0628%, 5.77%
2026-04-08 21:39:35, 28.37°C, 16.17°C, 59.87%, 637.89 W/m2, 0.0465%, 6.16%
2026-04-08 21:39:40, 21.97°C, 11.41°C, 54.06%, 654.86 W/m2, 0.0325%, 4.1%
2026-04-08 21:39:45, 19.14°C, 19.44°C, 52.96%, 634.41 W/m2, 0.0647%, 6.87%
2026-04-08 21:39:50, 26.88°C, 5.25°C, 52.75%, 589.34 W/m2, 0.0438%, 5.62%
2026-04-08 21:39:55, 19.43°C, 2.04°C, 52.99%, 659.49 W/m2, 0.0836%, 4.23%
2026-04-08 21:40:00, 24.71°C, 6.54°C, 52.87%, 554.07 W/m2, 0.0526%, 4.01%
2026-04-08 21:40:05, 22.72°C, 20.67°C, 50.03%, 683.69 W/m2, 0.0214%, 4.75%
2026-04-08 21:40:10, 18.57°C, 11.59°C, 55.56%, 640.4 W/m2, 0.0373%, 5.53%
2026-04-08 21:40:15, 25.36°C, 11.97°C, 56.05%, 521.12 W/m2, 0.0826%, 4.36%
2026-04-08 21:40:20, 22.98°C, 20.43°C, 54.57%, 561.04 W/m2, 0.0224%, 5.41%
2026-04-08 21:40:25, 19.66°C, 3.75°C, 57.9%, 644.82 W/m2, 0.0658%, 6.41%
2026-04-08 21:40:30, 24.77°C, 17.74°C, 50.81%, 504.85 W/m2, 0.0543%, 6.36%
2026-04-08 21:40:35, 24.79°C, 16.09°C, 50.01%, 668.82 W/m2, 0.0318%, 5.2%
2026-04-08 21:40:40, 25.34°C, 8.44°C, 53.61%, 537.45 W/m2, 0.0908%, 4.59%
2026-04-08 21:40:45, 25.11°C, 20.53°C, 54.96%, 624.22 W/m2, 0.0637%, 6.46%
2026-04-08 21:40:50, 20.04°C, 0.82°C, 53.73%, 579.01 W/m2, 0.0521%, 6.93%
2026-04-08 21:40:55, 28.11°C, 17.71°C, 57.13%, 662.76 W/m2, 0.0828%, 5.68%
2026-04-08 21:41:00, 27.04°C, 12.1°C, 50.17%, 538.3 W/m2, 0.0592%, 6.99%
2026-04-08 21:41:05, 23.57°C, 1.94°C, 59.83%, 615.5 W/m2, 0.0861%, 6.29%
2026-04-08 21:41:10, 22.58°C, 14.86°C, 57.07%, 705.91 W/m2, 0.0615%, 4.63%
2026-04-08 21:41:15, 27.59°C, 7.14°C, 50.38%, 630.93 W/m2, 0.0509%, 5.09%
2026-04-08 21:41:20, 25.39°C, 5.46°C, 57.74%, 712.32 W/m2, 0.0319%, 6.29%
2026-04-08 21:41:25, 27.63°C, 4.42°C, 57.55%, 550.2 W/m2, 0.0733%, 5.55%
2026-04-08 21:41:30, 25.75°C, 3.48°C, 56.72%, 504.12 W/m2, 0.025%, 5.07%
2026-04-08 21:41:35, 19.58°C, 16.12°C, 51.39%, 669.1 W/m2, 0.069%, 6.04%
2026-04-08 21:41:40, 19.3°C, 16.36°C, 59.46%, 657.94 W/m2, 0.0684%, 4.42%
2026-04-08 21:41:45, 26.66°C, 8.64°C, 50.88%, 594.86 W/m2, 0.0511%, 4.71%
2026-04-08 21:41:50, 28.89°C, 16.18°C, 54.49%, 695.12 W/m2, 0.0927%, 5.38%
2026-04-08 21:41:55, 23.15°C, 19.06°C, 52.13%, 679.49 W/m2, 0.0345%, 6.73%
2026-04-08 21:42:00, 22.05°C, 8.41°C, 50.0%, 501.04 W/m2, 0.0374%, 4.52%
2026-04-08 21:42:05, 22.32°C, 2.63°C, 55.72%, 543.84 W/m2, 0.0321%, 4.92%
2026-04-08 21:42:10, 22.04°C, 7.97°C, 58.1%, 682.07 W/m2, 0.0289%, 4.57%
2026-04-08 21:42:15, 19.64°C, 15.77°C, 57.01%, 590.08 W/m2, 0.0817%, 6.79%
2026-04-08 21:42:20, 26.43°C, 2.34°C, 57.53%, 565.99 W/m2, 0.059%, 5.15%
2026-04-08 21:42:25, 22.12°C, 19.27°C, 53.78%, 622.1 W/m2, 0.0223%, 4.27%
2026-04-08 21:42:30, 19.03°C, 5.37°C, 56.72%, 642.92 W/m2, 0.0296%, 4.19%
2026-04-08 21:42:35, 27.83°C, 13.5°C, 55.51%, 554.24 W/m2, 0.0915%, 6.69%
2026-04-08 21:42:40, 29.97°C, 16.14°C, 59.74%, 553.66 W/m2, 0.0597%, 5.61%
2026-04-08 21:42:45, 24.02°C, 13.86°C, 53.3%, 640.98 W/m2, 0.0507%, 5.6%
2026-04-08 21:42:50, 29.67°C, 15.42°C, 59.09%, 591.44 W/m2, 0.0999%, 5.64%
2026-04-08 21:42:55, 29.44°C, 8.13°C, 53.31%, 518.36 W/m2, 0.0202%, 4.4%
2026-04-08 21:43:01, 22.81°C, 7.4°C, 55.6%, 683.63 W/m2, 0.0752%, 6.19%
2026-04-08 21:43:06, 23.94°C, 8.85°C, 59.06%, 621.99 W/m2, 0.0459%, 5.78%
2026-04-08 21:43:11, 28.77°C, 14.37°C, 58.4%, 566.91 W/m2, 0.0827%, 5.56%
2026-04-08 21:43:16, 25.25°C, 16.29°C, 55.57%, 598.43 W/m2, 0.0594%, 4.01%
2026-04-08 21:43:21, 19.68°C, 3.91°C, 53.74%, 564.29 W/m2, 0.0629%, 5.43%
2026-04-08 21:43:26, 22.73°C, 15.16°C, 51.78%, 622.68 W/m2, 0.0831%, 5.94%
2026-04-08 21:43:31, 23.86°C, 9.0°C, 51.45%, 521.15 W/m2, 0.058%, 5.96%
2026-04-08 21:43:36, 27.21°C, 0.94°C, 59.71%, 696.25 W/m2, 0.0854%, 5.52%
2026-04-08 21:43:41, 18.58°C, 3.29°C, 58.72%, 651.96 W/m2, 0.0945%, 4.41%
2026-04-08 21:43:46, 23.03°C, 1.41°C, 54.95%, 539.89 W/m2, 0.0663%, 4.69%
2026-04-08 21:43:51, 22.64°C, 17.84°C, 59.78%, 603.32 W/m2, 0.0865%, 4.59%
2026-04-08 21:43:56, 25.63°C, 15.27°C, 54.56%, 547.04 W/m2, 0.0543%, 5.72%
2026-04-08 21:44:01, 28.6°C, 12.81°C, 59.75%, 654.26 W/m2, 0.0883%, 5.19%
2026-04-08 21:44:06, 25.58°C, 19.87°C, 56.05%, 553.54 W/m2, 0.0528%, 4.8%
2026-04-08 21:44:11, 27.51°C, 13.18°C, 59.35%, 696.41 W/m2, 0.0907%, 5.87%
2026-04-08 21:44:16, 25.88°C, 13.59°C, 56.99%, 685.62 W/m2, 0.0828%, 5.52%
2026-04-08 21:44:21, 18.58°C, 15.64°C, 53.45%, 572.28 W/m2, 0.0288%, 4.89%
2026-04-08 21:44:26, 25.08°C, 7.36°C, 56.45%, 507.52 W/m2, 0.0679%, 4.37%
2026-04-08 21:44:31, 20.33°C, 7.18°C, 50.39%, 647.67 W/m2, 0.0314%, 6.17%
2026-04-08 21:44:36, 29.03°C, 9.37°C, 56.96%, 704.45 W/m2, 0.0572%, 5.49%
2026-04-08 21:44:41, 21.82°C, 5.45°C, 57.11%, 702.83 W/m2, 0.0958%, 4.38%
2026-04-08 21:44:46, 19.7°C, 15.01°C, 54.98%, 510.01 W/m2, 0.085%, 6.51%
2026-04-08 21:44:51, 21.25°C, 19.16°C, 59.04%, 504.73 W/m2, 0.0536%, 5.02%
2026-04-08 21:44:56, 22.77°C, 5.51°C, 55.64%, 655.59 W/m2, 0.0672%, 6.83%
2026-04-08 21:45:01, 18.58°C, 20.87°C, 54.75%, 714.09 W/m2, 0.0448%, 6.07%
2026-04-08 21:45:06, 28.28°C, 17.86°C, 50.31%, 629.68 W/m2, 0.0443%, 5.56%
2026-04-08 21:45:11, 22.26°C, 1.77°C, 54.07%, 636.9 W/m2, 0.0884%, 4.62%
2026-04-08 21:45:16, 25.96°C, 9.74°C, 54.3%, 546.99 W/m2, 0.0912%, 6.73%
2026-04-08 21:45:21, 24.92°C, 12.91°C, 54.16%, 523.21 W/m2, 0.0951%, 6.13%
2026-04-08 21:45:26, 24.38°C, 10.97°C, 55.54%, 636.13 W/m2, 0.0741%, 6.99%
2026-04-08 21:45:31, 23.43°C, 18.0°C, 55.79%, 655.1 W/m2, 0.0474%, 4.91%
2026-04-08 21:45:36, 21.02°C, 17.61°C, 52.25%, 568.42 W/m2, 0.0237%, 4.52%
2026-04-08 21:45:41, 18.64°C, 1.75°C, 55.73%, 562.46 W/m2, 0.0838%, 5.3%
2026-04-08 21:45:46, 26.94°C, 0.9°C, 52.09%, 512.85 W/m2, 0.0721%, 4.02%
2026-04-08 21:45:51, 21.8°C, 10.38°C, 59.22%, 682.58 W/m2, 0.064%, 4.18%
2026-04-08 21:45:56, 18.07°C, 3.13°C, 50.09%, 646.63 W/m2, 0.0922%, 6.49%
2026-04-08 21:46:01, 25.58°C, 1.79°C, 53.38%, 501.14 W/m2, 0.0564%, 6.95%
2026-04-08 21:46:06, 21.29°C, 1.05°C, 53.75%, 613.68 W/m2, 0.0622%, 5.45%
2026-04-08 21:46:11, 26.05°C, 6.71°C, 50.53%, 598.14 W/m2, 0.097%, 6.52%
2026-04-08 21:46:16, 20.97°C, 11.93°C, 58.58%, 555.09 W/m2, 0.0391%, 6.96%
2026-04-08 21:46:21, 27.32°C, 15.85°C, 57.32%, 519.32 W/m2, 0.0252%, 4.63%
2026-04-08 21:46:26, 23.95°C, 10.82°C, 50.83%, 603.6 W/m2, 0.0641%, 4.51%
2026-04-08 21:46:31, 19.97°C, 10.58°C, 54.68%, 520.51 W/m2, 0.0717%, 5.36%
2026-04-08 21:46:36, 27.62°C, 8.35°C, 50.38%, 502.65 W/m2, 0.091%, 4.69%
2026-04-08 21:46:41, 18.88°C, 14.98°C, 53.18%, 551.18 W/m2, 0.0366%, 5.34%
2026-04-08 21:46:46, 27.93°C, 4.93°C, 55.5%, 562.45 W/m2, 0.0839%, 4.59%
2026-04-08 21:46:51, 19.67°C, 10.37°C, 52.92%, 679.29 W/m2, 0.0592%, 5.91%
2026-04-08 21:46:56, 22.59°C, 18.98°C, 58.1%, 522.75 W/m2, 0.067%, 4.6%
2026-04-08 21:47:01, 20.15°C, 15.07°C, 52.19%, 500.04 W/m2, 0.0664%, 4.93%
2026-04-08 21:47:06, 27.16°C, 8.47°C, 55.04%, 602.78 W/m2, 0.0884%, 6.16%
2026-04-08 21:47:11, 27.95°C, 3.98°C, 59.17%, 645.64 W/m2, 0.0587%, 5.63%
2026-04-08 21:47:16, 22.89°C, 6.77°C, 59.77%, 595.54 W/m2, 0.0503%, 4.46%
2026-04-08 21:47:21, 18.82°C, 5.83°C, 54.21%, 705.27 W/m2, 0.0867%, 4.51%
2026-04-08 21:47:26, 24.44°C, 13.94°C, 50.82%, 507.57 W/m2, 0.0509%, 5.94%
2026-04-08 21:47:31, 20.39°C, 4.58°C, 56.34%, 648.57 W/m2, 0.0448%, 6.79%
2026-04-08 21:47:36, 26.62°C, 13.07°C, 57.19%, 594.42 W/m2, 0.0423%, 6.26%
2026-04-08 21:47:41, 25.96°C, 14.34°C, 52.92%, 503.68 W/m2, 0.0495%, 4.85%
2026-04-08 21:47:46, 19.39°C, 19.57°C, 59.0%, 514.24 W/m2, 0.0608%, 6.62%
2026-04-08 21:47:51, 28.35°C, 16.14°C, 56.83%, 521.8 W/m2, 0.0754%, 4.79%
